3746,RecvInput,772003556,772003580,24
3198,SendDistance,772071928,772078648,6720
3747,RecvInput,772208668,772208692,24
3199,SendDistance,772294112,772300896,6784
3748,RecvInput,772413744,772413768,24
3200,SendDistance,772516288,772523132,6844
3749,RecvInput,772618844,772618868,24
3201,SendDistance,772738488,772745392,6904
3750,RecvInput,772823948,772823972,24
3202,SendDistance,772960668,772967640,6972
3751,RecvInput,773029032,773029056,24
3203,SendDistance,773182844,773189848,7004
3752,RecvInput,773234128,773234152,24
3753,RecvInput,773439232,773439260,28
3204,SendDistance,773480948,773487952,7004
3754,RecvInput,773644312,773644340,28
3205,SendDistance,773695576,773702632,7056
3755,RecvInput,773849396,773849420,24
3206,SendDistance,773917768,773924872,7104
3756,RecvInput,774054504,774054528,24
3207,SendDistance,774139956,774147104,7148
3757,RecvInput,774259588,774259612,24
3208,SendDistance,774362132,774369352,7220
3758,RecvInput,774464684,774464708,24
3209,SendDistance,774584332,774591624,7292
3759,RecvInput,774669788,774669816,28
3210,SendDistance,774806516,774813848,7332
3760,RecvInput,774874876,774874900,24
3211,SendDistance,775028688,775036044,7356
3761,RecvInput,775079976,775080000,24
3762,RecvInput,775285076,775285104,28
3212,SendDistance,775326792,775334200,7408
3763,RecvInput,775490156,775490180,24
3213,SendDistance,775541424,775548868,7444
3764,RecvInput,775695240,775695264,24
3214,SendDistance,775763608,775771116,7508
3765,RecvInput,775900340,775900364,24
3215,SendDistance,775985800,775993364,7564
3766,RecvInput,776105428,776105456,28
3216,SendDistance,776207968,776215572,7604
3767,RecvInput,776310508,776310536,28
3217,SendDistance,776430152,776437780,7628
3768,RecvInput,776515620,776515644,24
3218,SendDistance,776652344,776659964,7620
3769,RecvInput,776720700,776720728,28
3219,SendDistance,776874512,776882148,7636
3770,RecvInput,776925784,776925808,24
3771,RecvInput,777130888,777130916,28
3220,SendDistance,777172596,777180288,7692
3772,RecvInput,777335980,777336004,24
3221,SendDistance,777387248,777394960,7712
3773,RecvInput,777541060,777541084,24
3222,SendDistance,777609420,777617192,7772
3774,RecvInput,777746156,777746180,24
3223,SendDistance,777831616,777839428,7812
3775,RecvInput,777951264,777951288,24
3224,SendDistance,778053800,778061676,7876
3776,RecvInput,778156340,778156364,24
3225,SendDistance,778275972,778283912,7940
3777,RecvInput,778361436,778361460,24
3226,SendDistance,778498172,778506172,8000
3778,RecvInput,778566540,778566564,24
3227,SendDistance,778720352,778728408,8056
3779,RecvInput,778771620,778771644,24
3780,RecvInput,778976716,778976744,28
3228,SendDistance,779018428,779026536,8108
3781,RecvInput,779181816,779181840,24
3229,SendDistance,779233084,779241244,8160
3782,RecvInput,779386904,779386928,24
3230,SendDistance,779455256,779463504,8248
3783,RecvInput,779591988,779592012,24
3231,SendDistance,779677448,779685780,8332
3784,RecvInput,779797100,779797128,28
3232,SendDistance,779899644,779908040,8396
3785,RecvInput,780002188,780002212,24
3233,SendDistance,780121820,780130352,8532
3786,RecvInput,780207284,780207308,24
3234,SendDistance,780344020,780352576,8556
3787,RecvInput,780412392,780412420,28
3235,SendDistance,780566212,780574812,8600
3788,RecvInput,780617488,780617516,28
3789,RecvInput,780822576,780822604,28
3236,SendDistance,780864284,780872900,8616
3790,RecvInput,781027672,781027700,28
3237,SendDistance,781078952,781087648,8696
3791,RecvInput,781232764,781232788,24
3238,SendDistance,781301124,781309816,8692
3792,RecvInput,781437844,781437872,28
3239,SendDistance,781523304,781532080,8776
3793,RecvInput,781642952,781642976,24
3240,SendDistance,781745504,781754260,8756
3794,RecvInput,781848044,781848072,28
3241,SendDistance,781967676,781976496,8820
3795,RecvInput,782053128,782053156,28
3242,SendDistance,782189864,782198704,8840
3796,RecvInput,782258236,782258264,28
3243,SendDistance,782412064,782420952,8888
3797,RecvInput,782463332,782463360,28
3798,RecvInput,782668428,782668452,24
3244,SendDistance,782710140,782719172,9032
3799,RecvInput,782873528,782873552,24
3245,SendDistance,782924816,782933856,9040
3800,RecvInput,783078636,783078660,24
3246,SendDistance,783146996,783156116,9120
3801,RecvInput,783283716,783283740,24
3247,SendDistance,783369168,783378312,9144
3802,RecvInput,783488816,783488840,24
3248,SendDistance,783591372,783600640,9268
3803,RecvInput,783693924,783693948,24
3249,SendDistance,783813556,783822924,9368
3804,RecvInput,783899008,783899032,24
3250,SendDistance,784035736,784045292,9556
3805,RecvInput,784104108,784104136,28
3251,SendDistance,784257936,784267524,9588
3806,RecvInput,784309212,784309236,24
3807,RecvInput,784514308,784514332,24
3252,SendDistance,784556012,784565652,9640
3808,RecvInput,784719388,784719412,24
3253,SendDistance,784770668,784780388,9720
3809,RecvInput,784924496,784924520,24
3254,SendDistance,784992856,785097564,104708
3810,RecvInput,785129572,785129596,24
3811,RecvInput,785351760,785351788,28
3255,SendDistance,785393472,785403336,9864
3812,RecvInput,785556860,785556884,24
3256,SendDistance,785608132,785618108,9976
3813,RecvInput,785761944,785761972,28
3257,SendDistance,785830308,785840396,10088
3814,RecvInput,785967032,785967056,24
3258,SendDistance,786052492,786062592,10100
3815,RecvInput,786172140,786172168,28
3259,SendDistance,786274688,786284916,10228
3816,RecvInput,786377232,786377256,24
3260,SendDistance,786496864,786507128,10264
3817,RecvInput,786582324,786582352,28
3261,SendDistance,786719060,786729492,10432
3818,RecvInput,786787432,786787460,28
3262,SendDistance,786941256,786951804,10548
3819,RecvInput,786992528,786992552,24
3820,RecvInput,787197620,787197648,28
3263,SendDistance,787239328,787250036,10708
3821,RecvInput,787402724,787402748,24
3264,SendDistance,787454004,787464760,10756
3822,RecvInput,787607824,787607848,24
3265,SendDistance,787676196,787686992,10796
3823,RecvInput,787812916,787812940,24
3266,SendDistance,787898380,787909268,10888
3824,RecvInput,788018024,788018048,24
3267,SendDistance,788120584,788131504,10920
3825,RecvInput,788223120,788223148,28
3268,SendDistance,788342752,788353752,11000
3826,RecvInput,788428208,788428232,24
3269,SendDistance,788564944,788576000,11056
3827,RecvInput,788633320,788633344,24
3270,SendDistance,788787144,788798248,11104
3828,RecvInput,788838424,788838448,24
3829,RecvInput,789043512,789043540,28
3271,SendDistance,789085228,789096504,11276
3830,RecvInput,789248608,789248636,28
3272,SendDistance,789299892,789311240,11348
3831,RecvInput,789453720,789453744,24
3273,SendDistance,789522080,789533512,11432
3832,RecvInput,789658800,789658828,28
3274,SendDistance,789744256,789755812,11556
3833,RecvInput,789863904,789863932,28
3275,SendDistance,789966460,789979152,12692
3834,RecvInput,790069016,790069044,28
3276,SendDistance,790188648,790201480,12832
3835,RecvInput,790274104,790274128,24
3277,SendDistance,790410828,790423716,12888
3836,RecvInput,790479204,790479228,24
3278,SendDistance,790633032,790646028,12996
3837,RecvInput,790684312,790684340,28
3838,RecvInput,790906500,790906524,24
3279,SendDistance,790948200,790961368,13168
3839,RecvInput,791111580,791111608,28
3280,SendDistance,791179952,791193160,13208
3840,RecvInput,791316692,791316716,24
3281,SendDistance,791402144,791415380,13236
3841,RecvInput,791521776,791521800,24
3282,SendDistance,791624316,791637668,13352
3842,RecvInput,791726872,791726900,28
3283,SendDistance,791846520,791859980,13460
3843,RecvInput,791931988,791932012,24
3284,SendDistance,792068716,792082216,13500
3844,RecvInput,792137076,792137100,24
3285,SendDistance,792290888,792304556,13668
3845,RecvInput,792342172,792342196,24
3846,RecvInput,792564376,792564400,24
3286,SendDistance,792606080,792619792,13712
3847,RecvInput,792769452,792769476,24
3287,SendDistance,792837816,792851632,13816
3848,RecvInput,792974536,792974564,28
3288,SendDistance,793060000,793073868,13868
3849,RecvInput,793179648,793179672,24
3289,SendDistance,793282200,793296168,13968
3850,RecvInput,793384740,793384764,24
3290,SendDistance,793504372,793518480,14108
3851,RecvInput,793589824,793589852,28
3291,SendDistance,793726560,793740676,14116
3852,RecvInput,793794936,793794960,24
3292,SendDistance,793948756,793962848,14092
3853,RecvInput,794000028,794000052,24
3854,RecvInput,794222212,794222236,24
3293,SendDistance,794263916,794278044,14128
3855,RecvInput,794427308,794427332,24
3294,SendDistance,794495676,794509888,14212
3856,RecvInput,794632404,794632428,24
3295,SendDistance,794717852,794732072,14220
3857,RecvInput,794837484,794837512,28
3296,SendDistance,794940036,794954372,14336
