t14180,RecvInput,2928486348,2928486372,24
d53
t11557,SendDistance,2928554708,2928563600,8892
t14181,RecvInput,2928691420,2928691444,24
d57
t11558,SendDistance,2928776860,2928785980,9120
t14182,RecvInput,2928896480,2928896508,28
d0
t11559,SendDistance,2928999024,2929103740,104716
t14183,RecvInput,2929101564,2929101592,28
t14184,RecvInput,2929357928,2929357956,28
d57
t11560,SendDistance,2929402752,2929411876,9124
t14185,RecvInput,2929562984,2929563008,24
d0
t11561,SendDistance,2929631344,2929736044,104700
t14186,RecvInput,2929768068,2929768092,24
t14187,RecvInput,2929990252,2929990276,24
d63
t11562,SendDistance,2930035088,2930044576,9488
t14188,RecvInput,2930195304,2930195328,24
d0
t11563,SendDistance,2930263664,2930368380,104716
t14189,RecvInput,2930400388,2930400412,24
t14190,RecvInput,2930622572,2930622596,24
d64
t11564,SendDistance,2930667408,2930676932,9524
t14191,RecvInput,2930827624,2930827652,28
d68
t11565,SendDistance,2930895988,2930905760,9772
t14192,RecvInput,2931032712,2931032736,24
d67
t11566,SendDistance,2931118164,2931127892,9728
t14193,RecvInput,2931237780,2931237808,28
d0
t11567,SendDistance,2931340320,2931445024,104704
t14194,RecvInput,2931442820,2931442844,24
t14195,RecvInput,2931699184,2931699208,24
d68
t11568,SendDistance,2931744016,2931753816,9800
t14196,RecvInput,2931904244,2931904272,28
d70
t11569,SendDistance,2931972596,2931982512,9916
t14197,RecvInput,2932109308,2932109336,28
d76
t11570,SendDistance,2932194756,2932205020,10264
t14198,RecvInput,2932314392,2932314416,24
d76
t11571,SendDistance,2932416932,2932427228,10296
t14199,RecvInput,2932519460,2932519488,28
d77
t11572,SendDistance,2932639084,2932649412,10328
t14200,RecvInput,2932724524,2932724548,24
d77
t11573,SendDistance,2932861244,2932871592,10348
t14201,RecvInput,2932929608,2932929636,28
d75
t11574,SendDistance,2933083424,2933093648,10224
t14202,RecvInput,2933134684,2933134708,24
t14203,RecvInput,2933356856,2933356880,24
d78
t11575,SendDistance,2933401684,2933412044,10360
t14204,RecvInput,2933561928,2933561952,24
d78
t11576,SendDistance,2933630288,2933640672,10384
t14205,RecvInput,2933767008,2933767032,24
d79
t11577,SendDistance,2933852448,2933862896,10448
t14206,RecvInput,2933972068,2933972092,24
d80
t11578,SendDistance,2934074600,2934085080,10480
t14207,RecvInput,2934177144,2934177172,28
d79
t11579,SendDistance,2934296776,2934307224,10448
t14208,RecvInput,2934382220,2934382244,24
d80
t11580,SendDistance,2934518932,2934529404,10472
t14209,RecvInput,2934587280,2934587304,24
d81
t11581,SendDistance,2934741084,2934751628,10544
t14210,RecvInput,2934792356,2934792380,24
t14211,RecvInput,2935014540,2935014564,24
d83
t11582,SendDistance,2935059364,2935070024,10660
t14212,RecvInput,2935219588,2935219616,28
d84
t11583,SendDistance,2935287940,2935298692,10752
t14213,RecvInput,2935424664,2935424688,24
d86
t11584,SendDistance,2935510116,2935520968,10852
t14214,RecvInput,2935629744,2935629772,28
d87
t11585,SendDistance,2935732280,2935743164,10884
t14215,RecvInput,2935834808,2935834832,24
d87
t11586,SendDistance,2935954432,2935965372,10940
t14216,RecvInput,2936039884,2936039908,24
d88
t11587,SendDistance,2936176604,2936187580,10976
t14217,RecvInput,2936244964,2936244992,28
d88
t11588,SendDistance,2936398768,2936409740,10972
t14218,RecvInput,2936450028,2936450060,32
t14219,RecvInput,2936672196,2936672224,28
d90
t11589,SendDistance,2936717020,2936728120,11100
t14220,RecvInput,2936877268,2936877292,24
d91
t11590,SendDistance,2936945620,2936956764,11144
t14221,RecvInput,2937082324,2937082352,28
d91
t11591,SendDistance,2937167768,2937178936,11168
t14222,RecvInput,2937287392,2937287416,24
d92
t11592,SendDistance,2937389932,2937401144,11212
t14223,RecvInput,2937492472,2937492504,32
d93
t11593,SendDistance,2937612104,2937623368,11264
t14224,RecvInput,2937697540,2937697564,24
d94
t11594,SendDistance,2937834252,2937845564,11312
t14225,RecvInput,2937902604,2937902632,28
d94
t11595,SendDistance,2938056416,2938067744,11328
t14226,RecvInput,2938107692,2938107716,24
t14227,RecvInput,2938329872,2938329896,24
d96
t11596,SendDistance,2938374704,2938386156,11452
t14228,RecvInput,2938534924,2938534952,28
d97
t11597,SendDistance,2938603280,2938614772,11492
t14229,RecvInput,2938740004,2938740028,24
d98
t11598,SendDistance,2938825456,2938837008,11552
t14230,RecvInput,2938945072,2938945096,24
d98
t11599,SendDistance,2939047604,2939059152,11548
t14231,RecvInput,2939150132,2939150156,24
d99
t11600,SendDistance,2939269764,2939281400,11636
t14232,RecvInput,2939355216,2939355240,24
d100
t11601,SendDistance,2939491936,2939504636,12700
t14233,RecvInput,2939560284,2939560308,24
d104
t11602,SendDistance,2939714084,2939727040,12956
t14234,RecvInput,2939765344,2939765372,28
t14235,RecvInput,2939987528,2939987556,28
d101
t11603,SendDistance,2940032360,2940045136,12776
t14236,RecvInput,2940192596,2940192620,24
d102
t11604,SendDistance,2940260948,2940273792,12844
t14237,RecvInput,2940397652,2940397680,28
d104
t11605,SendDistance,2940483104,2940496068,12964
t14238,RecvInput,2940602736,2940602764,28
d308
t11606,SendDistance,2940705276,2940730340,25064
t14239,RecvInput,2940807804,2940807828,24
d336
t11607,SendDistance,2940944516,2940971216,26700
t14240,RecvInput,2941012864,2941012892,28
t14241,RecvInput,2941235036,2941235060,24
d106
t11608,SendDistance,2941279864,2941292928,13064
t14242,RecvInput,2941440112,2941440136,24
d107
t11609,SendDistance,2941508464,2941521600,13136
t14243,RecvInput,2941645168,2941645196,28
d110
t11610,SendDistance,2941730612,2941743924,13312
t14244,RecvInput,2941850248,2941850272,24
d338
t11611,SendDistance,2941952792,2941979588,26796
t14245,RecvInput,2942055328,2942055352,24
d111
t11612,SendDistance,2942192040,2942205424,13384
t14246,RecvInput,2942260388,2942260416,28
d110
t11613,SendDistance,2942414192,2942427528,13336
t14247,RecvInput,2942465464,2942465492,28
t14248,RecvInput,2942687648,2942687676,28
d113
t11614,SendDistance,2942732472,2942745964,13492
t14249,RecvInput,2942892700,2942892724,24
d117
t11615,SendDistance,2942961052,2942974764,13712
t14250,RecvInput,2943097776,2943097800,24
d114
t11616,SendDistance,2943183228,2943196764,13536
t14251,RecvInput,2943302860,2943302888,28
d115
t11617,SendDistance,2943405396,2943419012,13616
t14252,RecvInput,2943507924,2943507948,24
d119
t11618,SendDistance,2943627548,2943641404,13856
t14253,RecvInput,2943713000,2943713024,24
d306
t11619,SendDistance,2943849724,2943874664,24940
t14254,RecvInput,2943918092,2943918116,24
t14255,RecvInput,2944140260,2944140284,24
d125
t11620,SendDistance,2944185092,2944199312,14220
t14256,RecvInput,2944345312,2944345336,24
d338
t11621,SendDistance,2944413672,2944440500,26828
t14257,RecvInput,2944550396,2944550424,28
d126
t11622,SendDistance,2944652932,2944667208,14276
t14258,RecvInput,2944755456,2944755484,28
d127
t11623,SendDistance,2944875080,2944889380,14300
t14259,RecvInput,2944960544,2944960568,24
d127
t11624,SendDistance,2945097260,2945111600,14340
t14260,RecvInput,2945165624,2945165652,28
d128
t11625,SendDistance,2945319432,2945333808,14376
t14261,RecvInput,2945370696,2945370720,24
t14262,RecvInput,2945592868,2945592892,24
d129
t11626,SendDistance,2945637700,2945652140,14440
t14263,RecvInput,2945797944,2945797968,24
d130
t11627,SendDistance,2945866304,2945880796,14492
