1639,RecvInput,342933532,342933556,24
1350,SendDistance,343036080,343054532,18452,162
1640,RecvInput,343138636,343138664,28
1351,SendDistance,343275372,343293900,18528,163
1641,RecvInput,343343748,343343772,24
1642,RecvInput,343548856,343548884,28
1352,SendDistance,343592644,343699448,106804,0
1643,RecvInput,343753952,343753980,28
1353,SendDistance,343907780,343925924,18144,156
1644,RecvInput,343959060,344078700,119640
1354,SendDistance,344147076,344164744,17668,148
1645,RecvInput,344283816,344283840,24
1355,SendDistance,344386368,344405868,19500,179
1646,RecvInput,344488924,344488948,24
1356,SendDistance,344625656,344644160,18504,163
1647,RecvInput,344694032,344694056,24
1357,SendDistance,344899232,345006028,106796,0
1648,RecvInput,344899144,345018768,119624
1649,RecvInput,345275160,345275184,24
1358,SendDistance,345318952,345335044,16092,122
1650,RecvInput,345480264,345480288,24
1359,SendDistance,345548636,345564664,16028,121
1651,RecvInput,345685376,345685400,24
1360,SendDistance,345787928,345803904,15976,120
1652,RecvInput,345890488,345890512,24
1361,SendDistance,346027220,346043192,15972,120
1653,RecvInput,346095596,346215236,119640
1362,SendDistance,346266516,346282224,15708,115
1654,RecvInput,346420348,346420372,24
1363,SendDistance,346505808,346521176,15368,110
1655,RecvInput,346625456,346625480,24
1364,SendDistance,346745096,346760664,15568,113
1656,RecvInput,346830564,346950204,119640
1365,SendDistance,346998124,347013084,14960,102
1366,SendDistance,347223692,347239504,15812,117
1657,RecvInput,347155324,347274976,119652
1658,RecvInput,347497184,347497212,28
1367,SendDistance,347540976,347647784,106808,0
1659,RecvInput,347702288,347821920,119632
1368,SendDistance,347869840,347887660,17820,151
1369,SendDistance,348112488,348129964,17476,145
1660,RecvInput,348027032,348146676,119644
1370,SendDistance,348386064,348401472,15408,110
1661,RecvInput,348385972,348505612,119640
1371,SendDistance,348625260,348638384,13124,89
1662,RecvInput,348710728,348830368,119640
1372,SendDistance,348878288,348890296,12008,70
1373,SendDistance,349103852,349115964,12112,72
1663,RecvInput,349035488,349155136,119648
1664,RecvInput,349377348,349377372,24
1374,SendDistance,349421140,349437532,16392,127
1665,RecvInput,349582448,349582472,24
1375,SendDistance,349650820,349665968,15148,106
1666,RecvInput,349787560,349787584,24
1376,SendDistance,349890112,349905312,15200,107
1667,RecvInput,349992668,350112304,119636
1377,SendDistance,350160232,350173672,13440,94
1668,RecvInput,350317416,350317440,24
1378,SendDistance,350385788,350400792,15004,103
1669,RecvInput,350522524,350522548,24
1379,SendDistance,350625072,350638088,13016,87
1670,RecvInput,350727628,350727656,28
1380,SendDistance,350847272,350860200,12928,86
1671,RecvInput,350932736,350932764,28
1381,SendDistance,351069468,351082396,12928,86
1672,RecvInput,351137844,351257480,119636
1382,SendDistance,351305400,351317932,12532,79
1383,SendDistance,351530952,351544352,13400,94
1673,RecvInput,351462588,351582240,119652
1384,SendDistance,351804528,351819652,15124,105
1674,RecvInput,351804440,351924072,119632
1385,SendDistance,352043716,352150608,106892,0
1675,RecvInput,352129168,352248812,119644
1386,SendDistance,352368456,352384556,16100,122
1676,RecvInput,352453924,352453948,24
1677,RecvInput,352659020,352659044,24
1387,SendDistance,352607748,352758356,150608,0
1388,SendDistance,352966676,352982592,15916,119
1678,RecvInput,352864124,352983764,119640
1679,RecvInput,353240156,353240180,24
1389,SendDistance,353283948,353390756,106808,0
1680,RecvInput,353445248,353564888,119640
1390,SendDistance,353612816,353630032,17216,141
10,SendWeatherData,353684192,353722588,38396
1391,SendDistance,353838368,353857936,19568,181
1681,RecvInput,353770004,353889644,119640
1392,SendDistance,354129032,354147172,18140,157
1682,RecvInput,354128944,354248576,119632
1393,SendDistance,354368220,354386332,18112,156
1683,RecvInput,354453684,354573324,119640
1394,SendDistance,354621244,354639260,18016,154
