t569,RecvInput,117832500,117832524,24
t491,SendDistance,117969224,117979396,10172
t570,RecvInput,118037592,118037620,28
t492,SendDistance,118191424,118202516,11092
t571,RecvInput,118242712,118242740,28
t572,RecvInput,118447840,118447864,24
t493,SendDistance,118488504,118499616,11112
t573,RecvInput,118652924,118652956,32
t494,SendDistance,118704196,118715300,11104
t574,RecvInput,118858044,118858072,28
t495,SendDistance,118926424,118936404,9980
t575,RecvInput,119063180,119063204,24
t496,SendDistance,119148632,119158836,10204
t576,RecvInput,119268272,119268296,24
t497,SendDistance,119370816,119381172,10356
t577,RecvInput,119473380,119473404,24
t498,SendDistance,119593036,119603592,10556
t578,RecvInput,119678508,119678532,24
t499,SendDistance,119815232,119831104,15872
t579,RecvInput,119883596,119883624,28
t500,SendDistance,120037420,120048464,11044
t580,RecvInput,120088704,120088732,28
t581,RecvInput,120293840,120293864,24
t501,SendDistance,120334504,120350348,15844
t582,RecvInput,120498928,120498952,24
t502,SendDistance,120567292,120583128,15836
t583,RecvInput,120704032,120704056,24
t503,SendDistance,120789496,120805284,15788
t584,RecvInput,120909152,120909176,24
t504,SendDistance,121011708,121027520,15812
t585,RecvInput,121114256,121114280,24
t505,SendDistance,121233892,121249756,15864
t586,RecvInput,121319352,121319376,24
t506,SendDistance,121456096,121471832,15736
t587,RecvInput,121524476,121524500,24
t507,SendDistance,121678304,121694148,15844
t588,RecvInput,121729580,121729604,24
t589,RecvInput,121951776,121951804,28
t508,SendDistance,121992448,122003612,11164
t590,RecvInput,122156892,122156920,28
t509,SendDistance,122208176,122219348,11172
t591,RecvInput,122362000,122362024,24
t510,SendDistance,122430364,122446224,15860
t592,RecvInput,122567092,122567116,24
t511,SendDistance,122652556,122668444,15888
t593,RecvInput,122772212,122772236,24
t512,SendDistance,122874772,122885492,10720
t594,RecvInput,122977320,122977344,24
t513,SendDistance,123096952,123112784,15832
t595,RecvInput,123182404,123182428,24
t514,SendDistance,123319144,123330352,11208
t596,RecvInput,123387524,123387548,24
t515,SendDistance,123541360,123557176,15816
t597,RecvInput,123592632,123592660,28
t598,RecvInput,123814824,123814848,24
t516,SendDistance,123855488,123866964,11476
t599,RecvInput,124019932,124019956,24
t517,SendDistance,124071212,124082376,11164
t600,RecvInput,124225052,124225076,24
t518,SendDistance,124293416,124304532,11116
t601,RecvInput,124430144,124430172,28
t519,SendDistance,124515604,124526936,11332
t602,RecvInput,124635264,124635288,24
t520,SendDistance,124737828,124753696,15868
t603,RecvInput,124840392,124840416,24
t521,SendDistance,124960024,124971084,11060
t604,RecvInput,125045480,125045508,28
t522,SendDistance,125182216,125198088,15872
t605,RecvInput,125250600,125250624,24
t523,SendDistance,125404432,125420272,15840
t606,RecvInput,125455716,125455740,24
t607,RecvInput,125677908,125677932,24
t524,SendDistance,125718576,125734392,15816
t608,RecvInput,125883012,125883040,28
t525,SendDistance,125951388,125962968,11580
t609,RecvInput,126088136,126088164,28
t526,SendDistance,126173592,126189404,15812
t610,RecvInput,126293228,126293252,24
t527,SendDistance,126395772,126411664,15892
t611,RecvInput,126498336,126498364,28
t528,SendDistance,126617996,126629104,11108
t612,RecvInput,126703464,126703488,24
t529,SendDistance,126840192,126851284,11092
t613,RecvInput,126908560,126908588,28
t530,SendDistance,127062380,127073468,11088
t614,RecvInput,127113664,127113688,24
t615,RecvInput,127318796,127318820,24
t531,SendDistance,127359456,127370700,11244
t616,RecvInput,127523884,127523908,24
t532,SendDistance,127575156,127586268,11112
t617,RecvInput,127728984,127729008,24
t533,SendDistance,127797356,127808448,11092
t618,RecvInput,127934104,127934132,28
t534,SendDistance,128019568,128035340,15772
t619,RecvInput,128139208,128139232,24
t535,SendDistance,128241752,128257640,15888
t620,RecvInput,128344300,128344324,24
t536,SendDistance,128463956,128479796,15840
t621,RecvInput,128549428,128549456,28
t537,SendDistance,128686168,128701964,15796
t622,RecvInput,128754536,128754564,28
t538,SendDistance,128908352,128924160,15808
t623,RecvInput,128959632,128959656,24
t624,RecvInput,129181864,129181888,24
t539,SendDistance,129222528,129238396,15868
t625,RecvInput,129386968,129386992,24
t3,SendWeatherData,129369876,129444068,74192
t540,SendDistance,129455332,129497240,41908
t626,RecvInput,129592060,129592084,24
t541,SendDistance,129711716,129722740,11024
t627,RecvInput,129797188,129797216,28
t542,SendDistance,129933936,129944856,10920
t628,RecvInput,130002304,130002332,28
t543,SendDistance,130156124,130172020,15896
t629,RecvInput,130207408,130207436,28
t630,RecvInput,130429628,130429652,24
t544,SendDistance,130470292,130481340,11048
t631,RecvInput,130634736,130634764,28
t545,SendDistance,130686008,130697152,11144
t632,RecvInput,130839832,130839856,24
t546,SendDistance,130908200,130919140,10940
t633,RecvInput,131044956,131044980,24
t547,SendDistance,131130428,131141272,10844
t634,RecvInput,131250084,131250108,24
t548,SendDistance,131352628,131363236,10608
t635,RecvInput,131455176,131455204,28
t549,SendDistance,131574824,131586068,11244
t636,RecvInput,131660296,131660324,28
t550,SendDistance,131797048,131807212,10164
t637,RecvInput,131865420,131865444,24
t551,SendDistance,132019240,132029432,10192
t638,RecvInput,132070512,132070540,28
t639,RecvInput,132275636,132275660,24
t552,SendDistance,132316304,132326408,10104
t640,RecvInput,132480756,132480780,24
t553,SendDistance,132532028,132543048,11020
t641,RecvInput,132685856,132685880,24
t554,SendDistance,132754216,132765284,11068
t642,RecvInput,132890952,132890976,24
t555,SendDistance,132976420,132987544,11124
t643,RecvInput,133096080,133096104,24
t556,SendDistance,133198632,133208792,10160
t644,RecvInput,133301176,133301204,28
t557,SendDistance,133420816,133431000,10184
t645,RecvInput,133506284,133506308,24
t558,SendDistance,133643032,133653172,10140
t646,RecvInput,133711412,133711440,28
t559,SendDistance,133865240,133875420,10180
t647,RecvInput,133916516,133916544,28
t648,RecvInput,134121624,134121648,24
t560,SendDistance,134162292,134172468,10176
t649,RecvInput,134326740,134326768,28
t561,SendDistance,134378024,134388232,10208
t650,RecvInput,134531844,134531872,28
t562,SendDistance,134600208,134610360,10152
t651,RecvInput,134736936,134736960,24
t563,SendDistance,134822408,134832504,10096
t652,RecvInput,134942060,134942088,28
t564,SendDistance,135044620,135054844,10224
t653,RecvInput,135147164,135147188,24
t565,SendDistance,135266800,135276964,10164
t654,RecvInput,135352256,135352284,28
t566,SendDistance,135489008,135500028,11020
t655,RecvInput,135557384,135557412,28
t567,SendDistance,135711220,135722304,11084
t656,RecvInput,135762496,135762520,24
t657,RecvInput,135967596,135967620,24
t568,SendDistance,136008268,136024136,15868
t658,RecvInput,136172704,136172728,24
t569,SendDistance,136241080,136256992,15912
t659,RecvInput,136377820,136377848,28
t570,SendDistance,136463276,136473468,10192
t660,RecvInput,136582916,136582940,24
t571,SendDistance,136685464,136696652,11188
t661,RecvInput,136788028,136788052,24
t572,SendDistance,136907684,136917824,10140
t662,RecvInput,136993152,136993176,24
t573,SendDistance,137129876,137141008,11132
t663,RecvInput,137198244,137198272,28
t574,SendDistance,137352076,137362424,10348
t664,RecvInput,137403360,137403388,28
t665,RecvInput,137608492,137608516,24
t575,SendDistance,137649172,137660332,11160
t666,RecvInput,137813576,137813600,24
t576,SendDistance,137864848,137876116,11268
t667,RecvInput,138018684,138018708,24
t577,SendDistance,138087060,138098224,11164
t668,RecvInput,138223808,138223836,28
t578,SendDistance,138309264,138320380,11116
t669,RecvInput,138428900,138428928,28
t579,SendDistance,138531444,138542548,11104
t670,RecvInput,138633996,138634020,24
t580,SendDistance,138753648,138764864,11216
t671,RecvInput,138839116,138839140,24
t581,SendDistance,138975844,138991660,15816
t672,RecvInput,139044208,139044232,24
t582,SendDistance,139198024,139213844,15820
t673,RecvInput,139249312,139249336,24
t674,RecvInput,139471536,139471564,28
t583,SendDistance,139512208,139523384,11176
t675,RecvInput,139676624,139676652,28
t584,SendDistance,139727904,139743696,15792
t676,RecvInput,139881724,139881748,24
t585,SendDistance,139950104,139965892,15788
t677,RecvInput,140086848,140086876,28
t586,SendDistance,140172320,140182488,10168
t678,RecvInput,140291952,140291976,24
t587,SendDistance,140394504,140404748,10244
t679,RecvInput,140497048,140497072,24
t588,SendDistance,140616700,140626932,10232
t680,RecvInput,140702172,140702196,24
t589,SendDistance,140838912,140849164,10252
t681,RecvInput,140907276,140907304,28
t590,SendDistance,141061096,141071272,10176
t682,RecvInput,141112372,141112396,24
t683,RecvInput,141317504,141317528,24
t591,SendDistance,141358168,141368256,10088
t684,RecvInput,141522608,141522632,24
t592,SendDistance,141573884,141584096,10212
t685,RecvInput,141727700,141727728,28
t593,SendDistance,141796072,141806200,10128
t686,RecvInput,141932816,141932840,24
t594,SendDistance,142018284,142028344,10060
t687,RecvInput,142137932,142137956,24
t595,SendDistance,142240476,142251620,11144
t688,RecvInput,142343020,142343048,28
